sku,sku_manufacturer,manufacturer,ean,title,description,product_price_vat_inc,shipping_price_vat_inc,quantity,brand,merchant_category,product_url, ,image_2,image_3,image_4,image_5,retail_price_vat_inc,product_vat_rate,shipping_vat_rate,manufacturer_pdf,ParentSKU,parent_title,Cross_Sell_SKU,ManufacturerWarrantyTime,carrier,shipping_time,DisplayWeight,use_grid,carrier_grid_1,shipping_time_carrier_grid_1,carrier_grid_2,shipping_time_carrier_grid_2,carrier_grid_3,shipping_time_carrier_grid_3,carrier_grid_4,shipping_time_carrier_grid_4,free_return,min_quantity,increment,sales,eco_participation,Price_per_m2_vat_inc,shipping_price_supplement_vat_inc,feature_1,feature_2,feature_3,Color,special_price_type,Sample_SKU,Style,Unit_count,Unit_count_type
104-weima-40cm-bai,104-weima-40cm-bai,ZMH,0086291526641,ZMH LED Deckenleuchte Deckenlampe Wohnzimmer 32W Dimmbar mit Fernbedienung Deckenbeleuchtung Badlampe Wohnzimmerlampe Esszimmer Arbeitszimmer Schlafzimmer(33W-40CM-wei?),"<p> MA?E:40x40x12CM, LEISTUNG: 32W Energiesparend Lampe hat ein angenehmes und helles Licht an die Umgebung abgegeben. LED Leuchtmittel fest verbaut (nicht wechselbar) inklusive.</p>
<p>&nbsp;MATERIAL: Metall und Acryl. hochwertigen Materialien sind Sicherheit und dauerhaft, LED Deckenleuchte f¨¹r die direkte Montage unter der Decke. Dimmbar und Farbtemperatur verstellbar - ¨¹ber Fernbedienung stufenlos dimmbar und Lichtfarbe einstellbar
    (3000K bis 6000K), Nach dem Ausschalten wird die Lampe die zuletzt benutzte Helligkeitsstufe automatische bleiben und verf¨¹gt ¨¹ber F¨¹nktion von Nachtlicht.&nbsp;</p>
<p>&nbsp;Passen Sie Licht Ihrer Stimmung an und schaffen Sie eine angenehme&nbsp;</p>
<p>Atmosph?re mit regelbarem LED-Licht in stufenlos Lichtmodus. ANWENDUNG: Die Deckenleuchte ist perfekt Ideal f¨¹r den modernen Raum Esszimmer, K¨¹chen,B¨¹ro, Wohzimmer,Schlafzimmer, Arbeitszimmer, Essenzimmer, Hotel, Restaurant und so weiter anpassen. <br></p><p><span style=""font-size: 1px;"">Technische Details£º</span></p>
<p><span style=""font-size: 1px;"">Artikelgewicht £º3,62 Kg</span></p>
<p><span style=""font-size: 1px;"">Produktabmessungen £º40 x 40 x 12 cm</span></p>
<p><span style=""font-size: 1px;"">Stilrichtung £ºModern</span></p>
<p><span style=""font-size: 1px;"">Farbe £ºWei?</span></p>
<p><span style=""font-size: 1px;"">Material £ºmetall</span></p>
<p><span style=""font-size: 1px;"">Spannung£º 230 Volt</span></p>
<p><span style=""font-size: 1px;"">Anwendungsbereich £ºNur zum Gebrauch in geschlossenen R?umen</span></p>
<p><span style=""font-size: 1px;"">Batterien £ºinbegriffen Nein</span></p>
<p><span style=""font-size: 1px;"">Batterien £ºnotwendig Nein</span></p>
<p><span style=""font-size: 1px;"">Lampentyp£º LED</span></p>
<p><span style=""font-size: 1px;"">Fassung£º LED</span></p>
<p><span style=""font-size: 1px;"">Energieeffizienzklasse £ºA+</span></p>
<p><span style=""font-size: 1px;"">Lichtleistung£º 2560.00</span></p>
<p><span style=""font-size: 1px;"">Stromverbrauch £º32 Watt</span></p>
<p><span style=""font-size: 1px;"">Stromverbrauch £º32 Watt</span></p>
<p><span style=""font-size: 1px;"">Leuchtmitteleigenschaften £ºDimmbar</span></p>
<p><span style=""font-size: 1px;"">Farbwiedergabeindex£º 80.00</span></p>
<p><span style=""font-size: 1px;"">Durchschnittliche Lebensdauer£º 50000 Stunden</span></p>",109.99,0,20,ZMH,Deckenleuchte,,https://cn-s1-img-listing.eccang.com/11400/images/center/20200529/A3s0H0t6f6F8j3P5p7X0.jpg,https://cn-s1-img-listing.eccang.com/11400/images/center/20200529/87D6c7C5Y6i8Z3A5c7c0.jpg,https://cn-s1-img-listing.eccang.com/11400/images/center/20200529/Q0F0m535x6Z8G3X5D7T0.jpg,https://cn-s1-img-listing.eccang.com/11400/images/center/20200529/P0e1P2D5W6Q8F335N7t0.jpg,https://cn-s1-img-listing.eccang.com/11400/images/center/20200529/y7R2C6Y486b8K3k587b0.jpg,109.99,17.56142857,0,,104-weima,ZMH Deckenleuchte,104-weima-40cm-bai#10-weima-40cm-hei#104-weima-50cm-bai#104-weima-50cm-hei#104-weima-60cm-bai#10-weima-60cm-hei#104-weima-78cm-bai#104-weima-78cm-hei,2,DHL,3#4,4,0,,,,,,,,,1,1,,,,,,,,,,,,,,
10-weima-40cm-hei,10-weima-40cm-hei,ZMH,0086291526658,"ZMH LED Deckenleuchte Wohnzimmer Modern Dimmbar Fernbedienung, Farbewechsel stufenlos warmwei?/neutralwei?/kaltwei? Deckenlampe Flur Badlampe Wohnzimmer Deckenleuchten (33W-40CM-schwarz)","<p> MATERIAL: Metall und Acryl. hochwertigen Materialien sind Sicherheit und dauerhaft, LED Deckenleuchte f¨¹r die direkte Montage unter der Decke. MA?E:40x40x12 CM, LEISTUNG: 33 W Energiesparend Lampe hat ein angenehmes und helles Licht an die Umgebung abgegeben.
    LED Leuchtmittel fest verbaut (nicht wechselbar) inklusive.&nbsp;</p>
<p>&nbsp;¨¹ber einen praktischen Fernbedienung lassen sich sowohl die Farbtemperatur von kaltwei?e (6500K) nach warmwei?e(3500K) Licht als auch die Helligkeit einstellen und wenn man durch Fernbedienung ausschalten, wird die letzte Einstellung speichert.
    per Wandschlater wird jedesmal ein-/ausschalten die Farbtemperatur ( Warmwei?/ Naturwei?/Kaltwei?)auswechseln&nbsp;</p>
<p>&nbsp;Passen Sie Licht Ihrer Stimmung an und schaffen Sie eine angenehme Atmosph?re mit regelbarem LED-Licht in stufenlos Lichtmodus.</p>
<p>&nbsp;ANWENDUNG: Die Deckenleuchte ist perfekt Ideal f¨¹r den modernen Raum Esszimmer, K¨¹chen,B¨¹ro, Wohzimmer,Schlafzimmer, Arbeitszimmer, Essenzimmer, Hotel, Restaurant und so weiter anpassen. <br></p><p><span style=""font-size: 1px;"">Technische Details£º</span></p>
<p><span style=""font-size: 1px;"">Artikelgewicht £º3,5 Kg</span></p>
<p><span style=""font-size: 1px;"">Produktabmessungen £º40 x 40 x 12 cm</span></p>
<p><span style=""font-size: 1px;"">Stilrichtung £ºModern</span></p>
<p><span style=""font-size: 1px;"">Farbe£º Schwarz</span></p>
<p><span style=""font-size: 1px;"">Material£º Sonstige Metalle</span></p>
<p><span style=""font-size: 1px;"">Ausf¨¹hrung£º Lackiert</span></p>
<p><span style=""font-size: 1px;"">Spannung £º220 Volt</span></p>
<p><span style=""font-size: 1px;"">Anwendungsbereich £ºNur zum Gebrauch in geschlossenen R?umen</span></p>
<p><span style=""font-size: 1px;"">Schirmmaterial£º PVC</span></p>
<p><span style=""font-size: 1px;"">Leuchtrichtung£º Downlight</span></p>
<p><span style=""font-size: 1px;"">Batterien£º inbegriffen Nein</span></p>
<p><span style=""font-size: 1px;"">Batterien £ºnotwendig Nein</span></p>
<p><span style=""font-size: 1px;"">Lampentyp£º LED</span></p>
<p><span style=""font-size: 1px;"">Fassung£º LED</span></p>
<p><span style=""font-size: 1px;"">Energieeffizienzklasse£º A++</span></p>
<p><span style=""font-size: 1px;"">Lichtleistung £º2640 lumen</span></p>
<p><span style=""font-size: 1px;"">Stromverbrauch£º33 Watt</span></p>
<p><span style=""font-size: 1px;"">Stromverbrauch £º33 Watt</span></p>
<p><span style=""font-size: 1px;"">Leuchtmitteleigenschaften £ºDimmbar</span></p>
<p><span style=""font-size: 1px;"">Farbwiedergabeindex £º80.00</span></p>
<p><span style=""font-size: 1px;"">Durchschnittliche Lebensdauer £º50000 Stunden</span></p>",129.99,0,20,ZMH,Deckenleuchte,,https://cn-s1-img-listing.eccang.com/11400/images/center/20200529/H8e1R4D275M5d4T5W7a0.jpg,https://cn-s1-img-listing.eccang.com/11400/images/center/20200529/Z1w3p7K2Q5i5k4t5r7k0.jpg,https://cn-s1-img-listing.eccang.com/11400/images/center/20200529/c9M553y3G5P5r485m730.jpg,https://cn-s1-img-listing.eccang.com/11400/images/center/20200529/Q2P2m1R2J5t5M4d5y7n0.jpg,https://cn-s1-img-listing.eccang.com/11400/images/center/20200529/n2X068D1E5T5c4D5s760.jpg,129.99,20.75470588,0,,104-weima,ZMH Deckenleuchte,104-weima-40cm-bai#10-weima-40cm-hei#104-weima-50cm-bai#104-weima-50cm-hei#104-weima-60cm-bai#10-weima-60cm-hei#104-weima-78cm-bai#104-weima-78cm-hei,2,DHL,3#4,4,0,,,,,,,,,1,1,,,,,,,,,,,,,,
104-weima-50cm-bai,104-weima-50cm-bai,ZMH,0086291526665,"ZMH LED Deckenleuchte Wohnzimmer Modern Dimmbar Fernbedienung, Farbewechsel stufenlos warmwei?/neutralwei?/kaltwei? Deckenlampe Flur Badlampe Wohnzimmer Deckenleuchten (50CM-37W-Wei?)","<p> MATERIAL: Metall und Acryl. hochwertigen Materialien sind Sicherheit und dauerhaft, LED Deckenleuchte f¨¹r die direkte Montage unter der Decke. MA?E:50x50x12 CM, LEISTUNG: 37W Energiesparend Lampe hat ein angenehmes und helles Licht an die Umgebung abgegeben.
    LED Leuchtmittel fest verbaut (nicht wechselbar) inklusive.&nbsp;</p>
<p>&nbsp;Dimmbar und Farbtemperatur verstellbar - ¨¹ber Fernbedienung stufenlos dimmbar und Lichtfarbe einstellbar (3000K bis 6000K), Nach dem Ausschalten wird die Lampe die zuletzt benutzte Helligkeitsstufe automatische bleiben und verf¨¹gt ¨¹ber F¨¹nktion
    von Nachtlicht.&nbsp;</p>
<p>&nbsp;Passen Sie Licht Ihrer Stimmung an und schaffen Sie eine angenehme Atmosph?re mit regelbarem LED-Licht in stufenlos Lichtmodus.&nbsp;</p>
<p>&nbsp;ANWENDUNG: Die Deckenleuchte ist perfekt Ideal f¨¹r den modernen Raum Esszimmer, K¨¹chen,B¨¹ro, Wohzimmer,Schlafzimmer, Arbeitszimmer, Essenzimmer, Hotel, Restaurant und so weiter anpassen. <br></p><p><span style=""font-size: 1px;"">Technische Details£º</span></p>
<p><span style=""font-size: 1px;"">Artikelgewicht£º 4,62 Kg</span></p>
<p><span style=""font-size: 1px;"">Produktabmessungen £º50 x 50 x 12 cm</span></p>
<p><span style=""font-size: 1px;"">Stilrichtung£º Modern</span></p>
<p><span style=""font-size: 1px;"">Farbe £º50cm-wei?</span></p>
<p><span style=""font-size: 1px;"">Material £ºSonstige Metalle</span></p>
<p><span style=""font-size: 1px;"">Ausf¨¹hrung £ºLackiert</span></p>
<p><span style=""font-size: 1px;"">Spannung £º230 Volt</span></p>
<p><span style=""font-size: 1px;"">Anwendungsbereich £ºNur zum Gebrauch in geschlossenen R?umen</span></p>
<p><span style=""font-size: 1px;"">Leuchtrichtung£º Downlight</span></p>
<p><span style=""font-size: 1px;"">Batterien £ºinbegriffen Nein</span></p>
<p><span style=""font-size: 1px;"">Batterien £ºnotwendig Nein</span></p>
<p><span style=""font-size: 1px;"">Lampentyp £ºLED</span></p>
<p><span style=""font-size: 1px;"">Fassung £ºLED</span></p>
<p><span style=""font-size: 1px;"">Energieeffizienzklasse £ºA++</span></p>
<p><span style=""font-size: 1px;"">Lichtleistung £º2960 lumen</span></p>
<p><span style=""font-size: 1px;"">Stromverbrauch £º37 Watt</span></p>
<p><span style=""font-size: 1px;"">Stromverbrauch £º37 Watt</span></p>
<p><span style=""font-size: 1px;"">Leuchtmitteleigenschaften £ºDimmbar</span></p>
<p><span style=""font-size: 1px;"">Farbwiedergabeindex £º80.00</span></p>
<p><span style=""font-size: 1px;"">Durchschnittliche Lebensdauer£º 50000 Stunden</span></p>",169.99,0,20,ZMH,Deckenleuchte,,https://cn-s1-img-listing.eccang.com/11400/images/center/20200529/28r549d0b4M8d3X5T7t0.jpg,https://cn-s1-img-listing.eccang.com/11400/images/center/20200529/79F0y5f2K4K853x5Q7G0.jpg,https://cn-s1-img-listing.eccang.com/11400/images/center/20200529/P3P557T2n4H883e5f7N0.jpg,https://cn-s1-img-listing.eccang.com/11400/images/center/20200529/j1Y8F9Y2i4n8N3j5b7N0.jpg,https://cn-s1-img-listing.eccang.com/11400/images/center/20200529/79F0y5f2K4K853x5Q7G0.jpg,169.99,27.1412605,0,,104-weima,ZMH Deckenleuchte,104-weima-40cm-bai#10-weima-40cm-hei#104-weima-50cm-bai#104-weima-50cm-hei#104-weima-60cm-bai#10-weima-60cm-hei#104-weima-78cm-bai#104-weima-78cm-hei,2,DHL,3#4,5,0,,,,,,,,,1,1,,,,,,,,,,,,,,
104-weima-50cm-hei,104-weima-50cm-hei,ZMH,0086291526672,"ZMH LED Deckenleuchte Wohnzimmer Modern Dimmbar Fernbedienung, Farbewechsel stufenlos warmwei?/neutralwei?/kaltwei? Deckenlampe Flur Badlampe Wohnzimmer Deckenleuchten (50CM-37W-Wei?)","<p> MATERIAL: Metall und Acryl. hochwertigen Materialien sind Sicherheit und dauerhaft, LED Deckenleuchte f¨¹r die direkte Montage unter der Decke. MA?E:50x50x12 CM, LEISTUNG: 37W Energiesparend Lampe hat ein angenehmes und helles Licht an die Umgebung abgegeben.
    LED Leuchtmittel fest verbaut (nicht wechselbar) inklusive.&nbsp;</p>
<p>&nbsp;Dimmbar und Farbtemperatur verstellbar - ¨¹ber Fernbedienung stufenlos dimmbar und Lichtfarbe einstellbar (3000K bis 6000K), Nach dem Ausschalten wird die Lampe die zuletzt benutzte Helligkeitsstufe automatische bleiben und verf¨¹gt ¨¹ber F¨¹nktion
    von Nachtlicht.&nbsp;</p>
<p>&nbsp;Passen Sie Licht Ihrer Stimmung an und schaffen Sie eine angenehme Atmosph?re mit regelbarem LED-Licht in stufenlos Lichtmodus.&nbsp;</p>
<p>&nbsp;ANWENDUNG: Die Deckenleuchte ist perfekt Ideal f¨¹r den modernen Raum Esszimmer, K¨¹chen,B¨¹ro, Wohzimmer,Schlafzimmer, Arbeitszimmer, Essenzimmer, Hotel, Restaurant und so weiter anpassen. <br></p><p><span style=""font-size: 1px;"">Technische Details£º</span></p>
<p><span style=""font-size: 1px;"">Artikelgewicht £º4,62 Kg</span></p>
<p><span style=""font-size: 1px;"">Produktabmessungen £º50 x 50 x 12 cm</span></p>
<p><span style=""font-size: 1px;"">Stilrichtung£º Modern</span></p>
<p><span style=""font-size: 1px;"">Farbe £º50cm-wei?</span></p>
<p><span style=""font-size: 1px;"">Material£º Sonstige Metalle</span></p>
<p><span style=""font-size: 1px;"">Ausf¨¹hrung£º Lackiert</span></p>
<p><span style=""font-size: 1px;"">Spannung £º230 Volt</span></p>
<p><span style=""font-size: 1px;"">Anwendungsbereich £ºNur zum Gebrauch in geschlossenen R?umen</span></p>
<p><span style=""font-size: 1px;"">Leuchtrichtung £ºDownlight</span></p>
<p><span style=""font-size: 1px;"">Batterien £ºinbegriffen Nein</span></p>
<p><span style=""font-size: 1px;"">Batterien £ºnotwendig Nein</span></p>
<p><span style=""font-size: 1px;"">Lampentyp £ºLED</span></p>
<p><span style=""font-size: 1px;"">Fassung £ºLED</span></p>
<p><span style=""font-size: 1px;"">Energieeffizienzklasse £ºA++</span></p>
<p><span style=""font-size: 1px;"">Lichtleistung£º2960 lumen</span></p>
<p><span style=""font-size: 1px;"">Stromverbrauch £º37 Watt</span></p>
<p><span style=""font-size: 1px;"">Stromverbrauch £º37 Watt</span></p>
<p><span style=""font-size: 1px;"">Leuchtmitteleigenschaften £ºDimmbar</span></p>
<p><span style=""font-size: 1px;"">Farbwiedergabeindex £º80.00</span></p>
<p><span style=""font-size: 1px;"">Durchschnittliche Lebensdauer£º 50000 Stunden</span></p>",169.99,0,20,ZMH,Deckenleuchte,,https://cn-s1-img-listing.eccang.com/11400/images/center/20200529/x2Y7S4h6F7m8t335h7C0.jpg,https://cn-s1-img-listing.eccang.com/11400/images/center/20200529/B0n5N7p6X7r8M375e780.jpg,https://cn-s1-img-listing.eccang.com/11400/images/center/20200529/47A7e9H6a7J8i3m56720.jpg,https://cn-s1-img-listing.eccang.com/11400/images/center/20200529/J1E9Z1Q7P7d853X5B7w0.jpg,https://cn-s1-img-listing.eccang.com/11400/images/center/20200529/w5t0P0J8S7G8m3N5i750.jpg,169.99,27.1412605,0,,104-weima,ZMH Deckenleuchte,104-weima-40cm-bai#10-weima-40cm-hei#104-weima-50cm-bai#104-weima-50cm-hei#104-weima-60cm-bai#10-weima-60cm-hei#104-weima-78cm-bai#104-weima-78cm-hei,2,DHL,3#4,5,0,,,,,,,,,1,1,,,,,,,,,,,,,,
104-weima-60cm-bai,104-weima-60cm-bai,ZMH,0086291526689,"ZMH LED Deckenleuchte Wohnzimmer Dimmbar Fernbedienung, Farbewechsel stufenlos warmwei?/neutralwei?/kaltwei? Deckenlampe Geometrisches Design Flur Badlampe Wohnzimmer Deckenleuchten (51W-60CM-Wei?)?","<p> MATERIAL: Metall und Acryl. hochwertigen Materialien sind Sicherheit und dauerhaft, LED Deckenleuchte f¨¹r die direkte Montage unter der Decke.&nbsp;</p>
<p>&nbsp;MA?E: 60x60x12CM, LEISTUNG: 51 W Energiesparend Lampe hat ein angenehmes und helles Licht an die Umgebung abgegeben. LED Leuchtmittel fest verbaut (nicht wechselbar) inklusive.&nbsp;</p>
<p>&nbsp;DIMMBAR: ¨¹ber einen praktischen Fernbedienung lassen sich sowohl die Farbtemperatur von kaltwei?e (6500K) nach warmwei?e(3500K) Licht als auch die Helligkeit einstellen und wenn man durch Fernbedienung ausschalten, wird die letzte Einstellung speichert.
    per Wandschlater wird jedesmal ein-/ausschalten die Farbtemperatur ( Warmwei?/ Naturwei?/Kaltwei?)auswechseln</p>
<p>&nbsp;Passen Sie Licht Ihrer Stimmung an und schaffen Sie eine angenehme Atmosph?re mit regelbarem LED-Licht in stufenlos Lichtmodus.&nbsp;</p>
<p>&nbsp;ANWENDUNG: Die Deckenleuchte ist perfekt Ideal f¨¹r den modernen Raum Esszimmer, K¨¹chen,B¨¹ro, Wohzimmer,Schlafzimmer, Arbeitszimmer, Essenzimmer, Hotel, Restaurant und so weiter anpassen. <br></p><p><span style=""font-size: 1px;"">Technische Details£º</span></p>
<p><span style=""font-size: 1px;"">Artikelgewicht£º 6,56 Kg</span></p>
<p><span style=""font-size: 1px;"">Produktabmessungen£º 60 x 60 x 12 cm</span></p>
<p><span style=""font-size: 1px;"">Stilrichtung £ºModern</span></p>
<p><span style=""font-size: 1px;"">Farbe £ºWei?</span></p>
<p><span style=""font-size: 1px;"">Material £ºmetall</span></p>
<p><span style=""font-size: 1px;"">Spannung £º230 Volt</span></p>
<p><span style=""font-size: 1px;"">Anwendungsbereich perfekt Ideal f¨¹r den modernen Raum Esszimmer, K¨¹chen,B¨¹ro, Wohzimmer,Schlafzimmer, Arbeitszimmer, Essenzimmer, Hotel, Restaurant und so weiter anpassen.</span></p>
<p><span style=""font-size: 1px;"">Batterien inbegriffen Nein</span></p>
<p><span style=""font-size: 1px;"">Batterien notwendig Nein</span></p>
<p><span style=""font-size: 1px;"">Lampentyp£º LED</span></p>
<p><span style=""font-size: 1px;"">Fassung £ºLED</span></p>
<p><span style=""font-size: 1px;"">Energieeffizienzklasse £ºA+</span></p>
<p><span style=""font-size: 1px;"">Lichtleistung £º4080.00</span></p>
<p><span style=""font-size: 1px;"">Stromverbrauch £º51 Watt</span></p>
<p><span style=""font-size: 1px;"">Stromverbrauch £º51 Watt</span></p>
<p><span style=""font-size: 1px;"">Leuchtmitteleigenschaften£º Dimmbar</span></p>
<p><span style=""font-size: 1px;"">Farbwiedergabeindex £º80.00</span></p>
<p><span style=""font-size: 1px;"">Durchschnittliche Lebensdauer£º 50000 Stunden</span></p>",249.99,0,20,ZMH,Deckenleuchte,,https://cn-s1-img-listing.eccang.com/11400/images/center/20200529/s5h8r823h2W8c3E5J7t0.jpg,https://cn-s1-img-listing.eccang.com/11400/images/center/20200529/Q0Y5p2Q422D8B3G5e7r0.jpg,https://cn-s1-img-listing.eccang.com/11400/images/center/20200529/i5y2T2a5K2a8D345p7N0.jpg,https://cn-s1-img-listing.eccang.com/11400/images/center/20200529/i370m985t2a8s3i5w7Z0.jpg,https://cn-s1-img-listing.eccang.com/11400/images/center/20200529/H5y9B2J6j2a8C3J5K7C0.jpg,249.99,39.91436975,0,,104-weima,ZMH Deckenleuchte,104-weima-40cm-bai#10-weima-40cm-hei#104-weima-50cm-bai#104-weima-50cm-hei#104-weima-60cm-bai#10-weima-60cm-hei#104-weima-78cm-bai#104-weima-78cm-hei,2,DHL,3#4,7,0,,,,,,,,,1,1,,,,,,,,,,,,,,
10-weima-60cm-hei,10-weima-60cm-hei,ZMH,0086291526696,"ZMH LED Deckenleuchte Wohnzimmer Dimmbar Fernbedienung, Farbewechsel stufenlos dimmbar warmwei?/neutralwei?/kaltwei? Deckenlampe Flur Badlampe Wohnzimmer Deckenleuchten (60CM-51W-Schwarz)?","<p> MA?E:78x78x12CM, LEISTUNG: 65W Energiesparend Lampe hat ein angenehmes und helles Licht an die Umgebung abgegeben. LED Leuchtmittel fest verbaut (nicht wechselbar) inklusive.</p>
<p>&nbsp;MATERIAL: Metall und Acryl. hochwertigen Materialien sind Sicherheit und dauerhaft, LED Deckenleuchte f¨¹r die direkte Montage unter der Decke. DIMMBAR: ¨¹ber einen praktischen Fernbedienung lassen sich sowohl die Farbtemperatur von kaltwei?e (6500K)
    nach warmwei?e(3500K) Licht als auch die Helligkeit einstellen und wenn man durch Fernbedienung ausschalten, wird die letzte Einstellung speichert. per Wandschlater wird jedesmal ein-/ausschalten die Farbtemperatur ( Warmwei?/ Naturwei?/Kaltwei?)auswechseln&nbsp;</p>
<p>&nbsp;Passen Sie Licht Ihrer Stimmung an und schaffen Sie eine angenehme Atmosph?re mit regelbarem LED-Licht in stufenlos Lichtmodus.&nbsp;</p>
<p>&nbsp;ANWENDUNG: Die Deckenleuchte ist perfekt Ideal f¨¹r den modernen Raum Esszimmer, K¨¹chen,B¨¹ro, Wohzimmer,Schlafzimmer, Arbeitszimmer, Essenzimmer, Hotel, Restaurant und so weiter anpassen.&nbsp;</p><p><span style=""font-size: 1px;"">Technische Details£ºArtikelgewicht £º6,72 Kg</span></p>
<p><span style=""font-size: 1px;"">Produktabmessungen£º60 x 60 x 12 cm</span></p>
<p><span style=""font-size: 1px;"">Stilrichtung £ºModern</span></p>
<p><span style=""font-size: 1px;"">Farbe £ºSchwarz</span></p>
<p><span style=""font-size: 1px;"">Material £ºmetall</span></p>
<p><span style=""font-size: 1px;"">Spannung £º230 Volt</span></p>
<p><span style=""font-size: 1px;"">Anwendungsbereich perfekt Ideal f¨¹r den modernen Raum Esszimmer, K¨¹chen,B¨¹ro, Wohzimmer,Schlafzimmer, Arbeitszimmer, Essenzimmer, Hotel, Restaurant £ºund so weiter anpassen.</span></p>
<p><span style=""font-size: 1px;"">Batterien inbegriffen Nein</span></p>
<p><span style=""font-size: 1px;"">Batterien notwendig Nein</span></p>
<p><span style=""font-size: 1px;"">Lampentyp £ºLED</span></p>
<p><span style=""font-size: 1px;"">Fassung £ºLED</span></p>
<p><span style=""font-size: 1px;"">Energieeffizienzklasse £ºA+</span></p>
<p><span style=""font-size: 1px;"">Lichtleistung £º4080.00</span></p>
<p><span style=""font-size: 1px;"">Stromverbrauch £º51 Watt</span></p>
<p><span style=""font-size: 1px;"">Stromverbrauch£º 51 Watt</span></p>
<p><span style=""font-size: 1px;"">Leuchtmitteleigenschaften £ºDimmbar</span></p>
<p><span style=""font-size: 1px;"">Farbwiedergabeindex £º80.00</span></p>
<p><span style=""font-size: 1px;"">Durchschnittliche Lebensdauer£º 50000 Stunden</span></p>",249.99,0,20,ZMH,Deckenleuchte,,https://cn-s1-img-listing.eccang.com/11400/images/center/20200529/F4r020X1z5d8A3j5G7Q0.jpg,https://cn-s1-img-listing.eccang.com/11400/images/center/20200529/j4Z6J2b1w5G8B3C537P0.jpg,https://cn-s1-img-listing.eccang.com/11400/images/center/20200529/S6K1B5x1E5Z8c345S7e0.jpg,https://cn-s1-img-listing.eccang.com/11400/images/center/20200529/w686y6f3P5r8i3K5H7a0.jpg,https://cn-s1-img-listing.eccang.com/11400/images/center/20200529/w686y6f3P5r8i3K5H7a0.jpg,249.99,39.91436975,0,,104-weima,ZMH Deckenleuchte,104-weima-40cm-bai#10-weima-40cm-hei#104-weima-50cm-bai#104-weima-50cm-hei#104-weima-60cm-bai#10-weima-60cm-hei#104-weima-78cm-bai#104-weima-78cm-hei,2,DHL,3#4,7,0,,,,,,,,,1,1,,,,,,,,,,,,,,
